,word,frequency
382,Waffe,20
383,Schlacht,20
384,Kranz,20
385,Adel,20
386,ists,20
387,bilden,19
388,Talent,19
389,Hoheit,19
390,schnell,19
391,deutsch,19
392,Ohr,19
393,sogar,19
394,wachsen,19
395,Flügel,19
396,davon,19
397,erwerben,19
398,überall,19
399,schaffen,19
400,lenken,19
401,Kleid,19
402,Sieger,19
403,Staub,19
404,selig,19
405,leisten,19
406,Wahl,19
407,Muth,19
408,gering,19
409,Mond,19
410,Prophet,19
411,Geburt,19
412,warum,18
413,treiben,18
414,verlieren,18
415,regieren,18
416,beten,18
417,Boden,18
418,Rede,18
419,winken,18
420,Gefahr,18
421,nieder,18
422,schmeicheln,18
423,Spitze,18
424,Frieden,18
425,entgegen,18
426,fahren,18
427,Seyn,18
428,großmüthig,18
429,begegnen,18
430,Excellenz,18
431,Goldne,18
432,bewahren,18
433,weiblich,18
434,vielleicht,17
435,Blume,17
436,edelst,17
437,Großmut,17
438,halb,17
439,versagen,17
440,drum,17
441,fragen,17
442,weise,17
443,messen,17
444,menschlich,17
445,breit,17
446,Staat,17
447,empfehlen,17
448,zählen,17
449,väterlich,17
450,Milde,17
451,holen,17
452,beweisen,17
453,Geschenk,17
454,vornehm,17
455,glänzend,17
456,verzeihen,17
457,Ende,17
458,kurz,17
459,täglich,17
460,Schritt,17
461,Dankbarkeit,17
462,achten,17
463,dringen,17
464,brechen,17
465,hell,17
466,streng,17
467,fort,17
468,sorgen,17
469,geschehen,17
470,reden,17
471,zufrieden,16
472,besonders,16
473,freilich,16
474,Deutschland,16
475,gönnen,16
476,darauf,16
477,richten,16
478,rechnen,16
479,blühend,16
480,nimmer,16
481,sicher,16
482,toll,16
483,gieben,16
484,stürzen,16
485,Schar,16
486,frisch,16
487,Wacker,16
488,endlich,16
489,beugen,16
490,huldigen,16
491,voran,16
492,weihen,16
493,empor,16
494,üben,16
495,eigen,15
496,bloß,15
497,kehren,15
498,hart,15
499,Ton,15
500,Weise,15
501,Nachwelt,15
502,schicken,15
503,gerne,15
504,schließen,15
505,Holden,15
506,dankbar,15
507,Schmuck,15
508,wenden,15
509,fremd,15
510,übrig,15
511,Vermögen,15
512,Sache,15
513,Herrschaft,15
514,rühren,15
515,unsterblich,15
516,fordern,15
517,vollbringen,15
518,Wolke,15
519,ab,15
520,Knie,15
521,wegen,15
522,Familie,15
523,erziehen,15
524,kämpfen,15
525,gebühren,15
526,herrschen,15
527,ewg,15
528,trauen,15
529,überzeugen,14
