,word,frequency
384,Stand,7
385,bedenken,7
386,gesund,7
387,kömmen,7
388,jemand,7
389,Brief,7
390,Muhme,7
391,Se,7
392,Damo,7
393,Dank,6
394,himmlisch,6
395,Geduld,6
396,eilen,6
397,tot,6
398,traur,6
399,ruhen,6
400,verzweifelt,6
401,Unrecht,6
402,Haupt,6
403,bluten,6
404,Erbarm,6
405,fordern,6
406,Thun,6
407,Anblick,6
408,bös,6
409,warm,6
410,weich,6
411,Menschheit,6
412,Opfer,6
413,Mitgefühl,6
414,gelten,6
415,strafen,6
416,streng,6
417,erbärmlich,6
418,weichen,6
419,fassen,6
420,wohnen,6
421,hängen,6
422,erfahren,6
423,Folge,6
424,Schatz,6
425,nimmer,6
426,Sünde,6
427,Gedanke,6
428,Thaler,6
429,verführen,6
430,halt,6
431,Gunst,6
432,neu,6
433,Sinn,6
434,jammerschade,6
435,Mut,6
436,Schaden,6
437,Jch,6
438,fern,6
439,ewig,6
440,treten,6
441,rein,6
442,zürnen,6
443,Schritt,6
444,Wille,6
445,Natur,6
446,verbergen,6
447,schämen,6
448,versöhnen,6
449,fangen,6
450,Wunde,6
451,Verbrechen,6
452,Mittel,6
453,Zärtlichkeit,6
454,bemerken,6
455,Vorwurf,6
456,eigen,6
457,Thor,6
458,Rösche,6
459,Schutz,6
460,Freundin,6
461,Art,6
462,laut,6
463,entreißen,6
464,endlich,6
465,wagen,6
466,stoßen,6
467,hassen,6
468,kehren,6
469,schleichen,6
470,herunter,6
471,üben,6
472,wiederfahren,6
473,Wahrheit,6
474,selig,6
475,nennen,6
476,wert,6
477,Stück,6
478,merken,6
479,Hals,6
480,kränken,6
481,armselig,6
482,stecken,6
483,Ursache,6
484,bedanken,6
485,sitzen,6
486,heißen,6
487,Bedenken,6
488,laufen,6
489,Jhr,6
490,Gesicht,6
491,vielmehr,5
492,Wehmut,5
493,gerecht,5
494,itzen,5
495,fahren,5
496,bestrafen,5
497,regen,5
498,dringen,5
499,blind,5
500,rauben,5
501,drücken,5
502,ohnmächtig,5
503,Nähe,5
504,bekümmert,5
505,meinetwegen,5
506,ersparen,5
507,womit,5
508,wirklich,5
509,diesmal,5
510,schauen,5
511,erbitten,5
512,Drum,5
513,frei,5
514,Heil,5
515,Ah,5
516,Gieb,5
517,zuvor,5
518,vorhin,5
519,trauen,5
520,binden,5
521,Jahr,5
522,bleich,5
523,weiß,5
524,Wil,5
525,wider,5
526,Gefahr,5
527,ehe,5
528,bieten,5
529,verletzen,5
530,Kraft,5
531,regieren,5
532,rührend,5
533,opfern,5
534,zwingen,5
535,indessen,5
536,würdig,5
537,Mägdche,5
538,Nu,5
539,Leidenschaft,5
540,niemals,5
541,verantworten,5
542,begreifen,5
543,quälen,5
544,Eile,5
545,aufnehmen,5
546,Vermögen,5
547,Spiel,5
548,Fort,5
549,besitzen,5
550,hinaus,5
551,betrüben,5
552,versichern,5
553,bemitleiden,5
554,glücklich,5
555,stürzen,5
556,drohen,5
557,tadl,5
558,Hilfe,5
559,vergießen,5
560,Umstand,5
561,zweifeln,5
562,erinnern,5
563,Streich,5
564,achten,5
565,gedenken,5
566,hertzlich,5
567,unterstützen,5
568,messen,5
569,wenden,5
570,Eifer,5
571,Menschenliebe,5
572,Stolz,5
573,allzu,5
574,kriegen,5
575,pflegen,5
576,voraus,5
577,Tu,5
578,verschmerzen,5
579,gewähren,5
580,büssen,5
581,ergreifen,5
582,Buße,5
583,traurig,5
584,nien,5
585,dahin,5
586,erregen,5
587,Wange,5
588,erkennen,5
589,Familie,5
590,seyd,5
591,befehlen,5
592,handeln,5
593,darüber,5
594,hübsch,5
595,Hannche,5
596,mäßig,4
597,Herzen,4
598,zerreißen,4
599,Fluch,4
600,unendlich,4
601,Werk,4
602,befreyt,4
603,blutig,4
604,Ja,4
605,überlassen,4
606,heilen,4
607,zitternd,4
608,heraus,4
609,verklagen,4
610,Theure,4
611,eignen,4
612,wecken,4
613,Eigner,4
614,erflehen,4
615,verstoßen,4
616,berühren,4
617,Tat,4
618,rasch,4
619,verbrechen,4
620,besuchen,4
621,Sprache,4
622,Oh,4
623,Verdienst,4
624,dadurch,4
625,Sterbliche,4
626,erniedrigen,4
627,loben,4
628,ernähren,4
629,brav,4
630,nächster,4
631,teilen,4
632,Milde,4
633,Hilff,4
634,Urtheil,4
635,versuchen,4
636,Juli,4
637,klug,4
638,gerathen,4
639,folgen,4
640,gottlos,4
641,unwürdig,4
642,bereit,4
643,sicher,4
644,Eifersucht,4
645,erblicken,4
646,Gut,4
647,Ohr,4
648,schreiben,4
649,nimmermehr,4
650,erlauben,4
651,vorüber,4
652,Henker,4
653,gefallen,4
654,erweichen,4
655,Unglückselige,4
656,beschämt,4
657,Armuth,4
658,empfindlich,4
659,dennoch,4
660,dienen,4
661,Auff,4
662,unverantwortlich,4
663,holen,4
664,hertzliebst,4
665,bereiten,4
666,heilig,4
667,erheben,4
668,blicken,4
669,Zeichen,4
670,Begehren,4
671,schleppen,4
672,Lucien,4
673,bejammernswürdig,4
674,wil,4
675,verkennen,4
676,deswegen,4
677,irren,4
678,Schiff,4
679,falsch,4
680,weis,4
681,Mittleid,4
