,word,frequency
396,lebe,73
397,Altar,72
398,Sachen,72
399,mögen,72
400,Straffe,72
401,Stand,72
402,auffs,72
403,ferner,72
404,aufs,71
405,Meer,71
406,gefallen,71
407,Schwester,71
408,Königs,71
409,Gnaden,71
410,stehen,70
411,Magd,70
412,Göttin,70
413,Knecht,70
414,schön,70
415,zusammen,69
416,Witz,69
417,helffen,69
418,Hände,69
419,Beil,69
420,bereit,69
421,Schelm,68
422,Tempel,68
423,Dolch,68
424,See,68
425,brechen,68
426,denen,68
427,n,68
428,Gesicht,68
429,disem,68
430,Hause,67
431,Umb,67
432,Händen,67
433,hoffen,67
434,Schau,67
435,hohen,67
436,Ehren,66
437,Glut,66
438,Natur,66
439,Grund,66
440,Waffen,66
441,geschehen,66
442,Sophie,66
443,Fuß,65
444,Sturm,65
445,stürtzen,65
446,thu,65
447,Tode,65
448,grimme,65
449,Marter,65
450,Libe,65
451,Soldaten,65
452,Jst,65
453,Ding,64
454,bringt,64
455,Trotz,64
456,lachen,64
457,wolln,64
458,Adern,64
459,übel,64
460,steckt,64
461,Pracht,64
462,höchster,64
463,Freude,64
464,verlohren,63
465,werdet,63
466,Stein,63
467,Frauen,63
468,Jahre,63
469,Kleid,63
470,dise,63
471,hundert,62
472,Wann,62
473,Kuß,62
474,Aug,62
475,Staub,62
476,setzen,62
477,schauen,62
478,Fleisch,62
479,Elend,62
480,Danck,62
481,laßt,62
482,Allein,62
483,vielen,62
484,Verräther,62
485,Ewigkeit,62
486,zeit,62
487,kam,61
488,länger,61
489,Abgrund,61
490,niemand,61
491,Lob,61
492,Ei,61
493,Auge,60
494,Christen,60
495,Haus,60
496,entzwey,60
497,Nero,60
498,darzu,60
499,hefftig,60
500,tod,60
501,nichtes,60
502,Jhm,60
503,unde,60
504,bekommen,59
505,stehet,59
506,Halt,59
507,verletzt,59
508,trägt,59
509,Freunde,59
510,bedacht,59
511,Kerl,58
512,Stunde,58
513,Maul,58
514,unsers,58
515,schier,58
516,nennen,58
517,schwer,58
518,nebst,58
519,Eisen,58
520,Warheit,58
521,Haubt,58
522,Königinn,58
523,e,58
524,ehe,57
525,Asch,57
526,Krieg,57
527,Frieden,57
528,Neid,57
529,Wasser,57
530,Wind,57
531,genommen,57
532,Leichen,57
533,längst,57
534,Lohn,57
535,Kron,57
536,solst,57
537,arme,57
538,Nahmen,57
539,scheiden,57
540,disen,57
541,letzten,57
542,fein,57
543,Warumb,56
544,heissen,56
545,Tage,56
546,höchsten,56
547,vergessen,56
548,Erde,56
549,brennen,56
550,erkennen,56
551,Thaten,56
552,Tyranney,56
553,lasset,56
554,erhalten,56
555,alte,56
556,Vatter,56
557,jhren,56
558,alse,56
559,Syphax,56
560,Narr,55
561,beym,55
562,Dunst,55
563,Rosen,55
564,gebe,55
565,hett,55
566,drey,55
567,Zeiten,55
568,beyde,55
569,Gnad,55
570,Kindern,55
571,Kommt,55
572,Kercker,55
573,Wunder,55
574,jtzt,55
575,Jhn,55
576,eigen,54
577,guter,54
578,hohe,54
579,Dienst,54
580,Gesichte,54
581,sprechen,54
582,verkehrt,54
583,möge,54
584,Göttern,54
585,gern,54
586,erfahren,53
587,hie,53
588,gab,53
589,schwere,53
590,Tyrannen,53
591,schuldig,53
592,dises,53
593,Cron,53
594,Fraw,52
595,halte,52
596,halt,52
597,Luft,52
598,Wangen,52
599,liebt,52
600,scheint,52
601,Held,52
602,geschehn,52
603,Wahn,52
604,heute,52
605,schönen,52
606,würd,52
607,ligt,52
608,Chach,52
609,Sache,52
610,suchen,52
611,bitte,52
612,warumb,51
613,unnd,51
614,gesehen,51
615,Halß,51
616,befleckt,51
617,süsse,51
618,Hold,51
619,bracht,51
620,Wein,51
621,Länder,51
622,gehabt,51
623,dienen,51
624,kömmt,51
625,schweren,51
626,mer,51
627,Teutsche,51
628,a,51
629,halb,50
630,gegeben,50
631,welch,50
632,schlecht,50
633,setzt,50
634,Pest,50
635,Pflicht,50
636,Haar,50
637,vergnügt,50
638,statt,50
639,woll,50
640,Frucht,50
641,entdeckt,50
642,lebt,50
643,kanst,50
644,Worte,50
645,Dienste,50
646,nit,49
647,sag,49
648,Keuschheit,49
649,darf,49
650,Armen,49
651,hertzlich,49
652,List,49
653,Stamm,49
654,Freuden,49
655,seh,49
656,dadurch,49
657,Julius,49
658,komm,49
659,Opffer,49
660,Glider,49
661,daran,49
662,etliche,49
663,jhrer,49
664,Cleopatra,49
665,Narren,48
666,Willen,48
667,Hilf,48
668,Auß,48
669,Oel,48
670,lacht,48
671,loß,48
672,schafft,48
673,böse,48
674,Schiff,48
675,Eltern,48
676,Mehr,48
677,Hunde,48
678,höre,48
679,stürtzt,48
680,höchste,48
681,Vaterland,48
682,Hülffe,48
683,se,48
684,gewiß,47
685,machet,47
686,Lieben,47
687,schaun,47
688,ließ,47
689,zugleich,47
690,Lippen,47
691,Sand,47
692,Sieg,47
693,mache,47
694,legen,47
695,Jammer,47
696,rechte,47
697,betrübt,47
698,Befehl,47
699,Grufft,47
700,Namen,47
701,warlich,47
702,noth,47
703,mirs,47
704,nu,47
705,Raht,47
706,deme,47
707,alten,46
708,Ibrahim,46
709,Schwefel,46
710,führt,46
711,vorhin,46
712,süsser,46
713,glauben,46
714,solln,46
715,Untergang,46
716,fallen,46
717,Stern,46
718,Todes,46
719,vergehn,46
720,geh,46
721,Komm,46
722,Freundschafft,46
723,GOttes,46
724,Kaiser,46
725,angst,46
726,Seht,45
727,Sultan,45
728,güldnen,45
729,Verstand,45
730,Eyd,45
731,letzte,45
732,Hilff,45
733,Ohren,45
734,ehren,45
735,behertzt,45
736,Persen,45
737,Hört,45
738,Lufft,45
739,Worten,45
740,Person,45
741,Leuten,45
742,vmb,45
743,Wühterich,45
744,gehöret,44
745,Weiber,44
746,hinein,44
747,verzehrt,44
748,pflegt,44
749,Strick,44
750,Schnee,44
751,Brüste,44
752,vielmehr,44
753,Blutte,44
754,gefangen,44
755,bloß,44
756,hätten,44
757,genug,44
758,vnter,44
759,legt,43
760,ehrliche,43
761,Vernunfft,43
762,Band,43
763,Reiches,43
764,Treue,43
765,Wonne,43
766,Straff,43
767,willen,43
768,verlassen,43
769,Königlichen,43
770,Jhre,43
771,zwahr,43
772,sei,43
773,Kunst,42
774,darnach,42
775,Anmuth,42
776,Schimpff,42
777,Donner,42
778,Schein,42
779,Traum,42
780,brennt,42
781,Wurm,42
782,rein,42
783,Purper,42
784,Schimpf,42
785,erlangen,42
786,könne,42
787,Zunge,42
788,Wunsch,42
789,edlen,42
790,müsse,42
791,Sorgen,42
792,Joch,42
793,Atis,42
794,hertz,42
795,Gestalt,41
796,empfangen,41
797,Verlust,41
798,Wolcken,41
799,grause,41
800,sterbe,41
801,Unterthanen,41
802,Pfeil,41
803,Ohnmacht,41
804,heut,41
805,gefunden,41
806,hart,41
807,besten,41
808,seid,41
809,bitt,41
810,Könige,41
811,Princessin,41
812,etwan,41
813,weichen,41
814,blut,41
815,frölich,40
816,Verhängnüs,40
817,fressen,40
818,blind,40
819,billich,40
820,Reichs,40
821,allhier,40
822,singen,40
823,glaubt,40
824,schicken,40
825,durchs,40
826,Abas,40
827,rechten,40
828,Purpur,40
829,kriegen,40
830,hastu,40
831,Eur,40
832,Degen,40
833,dergleichen,40
834,Jungfer,40
835,demnach,40
836,Mariamne,40
837,gäntzlich,40
838,ze,40
839,su,40
840,mus,40
841,Tulia,40
842,hette,39
843,klagen,39
844,Burg,39
845,nimmt,39
846,treiben,39
847,liegt,39
848,Zeichen,39
849,Friedens,39
850,Schaden,39
851,Wellen,39
852,Schlangen,39
853,Braut,39
854,Hofe,39
855,güldne,39
856,Kummer,39
857,rechter,39
858,Stück,39
859,erweckt,39
860,Geister,39
861,ehrt,39
862,alleine,39
863,wünschen,39
864,preisen,39
865,jenige,39
866,dafür,38
867,komme,38
868,wen,38
869,sieht,38
870,rühmen,38
871,andre,38
872,strenge,38
873,Ohr,38
874,eignen,38
875,Blutthund,38
876,Flutt,38
877,steh,38
878,Kriege,38
879,grimmen,38
880,Gedancken,38
881,Asche,38
882,tödten,38
883,Venus,38
884,möglich,38
885,Port,38
886,weisen,38
887,zeigt,38
888,Teutschen,38
889,dermassen,38
890,weis,38
891,saget,37
892,zuvor,37
893,gleichwol,37
894,erstlich,37
895,schätzt,37
896,schützen,37
897,Jugend,37
898,minder,37
899,Sey,37
900,Rauch,37
901,reißt,37
902,ie,37
903,schau,37
904,ans,37
905,hört,37
906,Theil,37
907,Angesicht,37
908,wahre,37
909,dennoch,37
910,falsche,37
911,geschlagen,37
912,fest,37
913,leid,37
914,Personen,37
915,hinweg,37
916,Großmechtigster,37
917,Keyser,37
918,Keysers,37
919,Wahremund,37
920,klein,36
921,umbsonst,36
922,verfluchte,36
923,Verlangen,36
924,sicher,36
925,gönnen,36
926,Straffen,36
927,betrübet,36
928,schwartze,36
929,mächtig,36
930,schaut,36
931,kehrt,36
932,große,36
933,Gemahl,36
934,geschwinde,36
